VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-07-19 19:28:07,2019-07-19 19:35:16,N,1,43,263,2,1.06,6.5,1.0,0.5,2.0,0.0,0.0,0.3,13.05,1,,2.75
2,2019-07-19 19:41:01,2019-07-19 20:02:31,N,1,75,168,3,2.54,14.5,1.0,0.5,4.08,0.0,0.0,0.3,20.38,1,,0.0
2,2019-07-19 21:06:25,2019-07-19 21:12:16,N,1,255,256,3,0.96,6.0,0.5,0.5,0.0,0.0,0.0,0.3,7.3,2,,0.0
2,2019-07-19 21:21:30,2019-07-19 21:29:59,N,1,255,256,2,1.33,7.0,0.5,0.5,1.0,0.0,0.0,0.3,9.3,1,,0.0
2,2019-07-19 21:34:49,2019-07-19 21:39:55,N,1,256,255,2,0.75,5.0,0.5,0.5,1.26,0.0,0.0,0.3,7.56,1,,0.0
2,2019-07-19 22:11:31,2019-07-19 22:16:09,N,1,112,256,2,0.91,5.5,0.5,0.5,0.0,0.0,0.0,0.3,6.8,2,,0.0
2,2019-07-19 22:33:40,2019-07-19 23:03:54,N,1,112,239,2,5.95,23.5,0.5,0.5,6.89,0.0,0.0,0.3,34.44,1,,2.75
2,2019-07-20 00:47:32,2019-07-20 01:09:51,N,1,112,68,1,5.93,21.0,0.5,0.5,0.0,0.0,0.0,0.3,25.05,1,,2.75
2,2019-07-20 02:18:31,2019-07-20 02:23:04,N,1,256,217,2,0.69,5.0,0.5,0.5,0.0,0.0,0.0,0.3,6.3,2,,0.0
2,2019-07-20 02:54:28,2019-07-20 03:04:25,N,1,112,256,2,1.76,9.0,0.5,0.5,2.06,0.0,0.0,0.3,12.36,1,,0.0
2,2019-07-20 03:23:20,2019-07-20 03:39:17,N,1,112,236,2,5.57,18.0,0.5,0.5,0.0,0.0,0.0,0.3,22.05,2,,2.75
2,2019-07-20 17:37:05,2019-07-20 17:52:59,N,1,255,40,3,5.12,17.5,0.0,0.5,3.66,0.0,0.0,0.3,21.96,1,,0.0
2,2019-07-20 19:00:33,2019-07-20 19:03:29,N,1,112,112,2,0.27,4.0,0.0,0.5,1.2,0.0,0.0,0.3,6.0,1,,0.0
1,2019-07-20 20:44:18,2019-07-20 21:05:31,N,1,42,247,1,3.2,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,5,1.0,0.0
2,2019-07-20 20:05:03,2019-07-20 20:25:45,N,1,255,36,2,2.86,14.5,0.5,0.5,3.16,0.0,0.0,0.3,18.96,1,,0.0
2,2019-07-20 21:25:39,2019-07-20 21:29:34,N,1,256,80,2,0.72,5.0,0.5,0.5,1.58,0.0,0.0,0.3,7.88,1,,0.0
2,2019-07-20 22:03:05,2019-07-20 22:22:21,N,1,112,79,2,4.47,17.5,0.5,0.5,4.31,0.0,0.0,0.3,25.86,1,,2.75
2,2019-07-20 22:40:09,2019-07-20 22:44:26,N,1,255,112,2,0.76,4.5,0.5,0.5,0.0,0.0,0.0,0.3,5.8,2,,0.0
2,2019-07-20 23:14:37,2019-07-20 23:25:21,N,1,112,255,2,1.75,9.5,0.5,0.5,0.0,0.0,0.0,0.3,10.8,2,,0.0
2,2019-07-21 01:33:40,2019-07-21 01:38:46,N,1,255,256,2,0.56,5.0,0.5,0.5,0.0,0.0,0.0,0.3,6.3,2,,0.0
2,2019-07-21 03:09:17,2019-07-21 03:13:23,N,1,112,112,2,0.87,5.0,0.5,0.5,1.26,0.0,0.0,0.3,7.56,1,,0.0
2,2019-07-21 03:19:48,2019-07-21 03:33:23,N,1,112,233,2,4.66,15.5,0.5,0.5,1.45,0.0,0.0,0.3,21.0,1,,2.75
2,2019-07-21 04:00:28,2019-07-21 04:03:35,N,1,256,255,2,0.52,4.0,0.5,0.5,0.0,0.0,0.0,0.3,5.3,2,,0.0
2,2019-07-21 04:05:30,2019-07-21 04:11:05,N,1,255,112,3,1.42,6.5,0.5,0.5,1.95,0.0,0.0,0.3,9.75,1,,0.0
2,2019-07-21 19:26:14,2019-07-21 19:46:46,N,1,112,13,2,7.65,24.5,0.0,0.5,5.61,0.0,0.0,0.3,33.66,1,,2.75
2,2019-07-21 20:44:25,2019-07-21 21:05:40,N,1,112,173,2,5.9,21.0,0.5,0.5,0.0,0.0,0.0,0.3,22.3,2,,0.0
2,2019-07-21 22:14:26,2019-07-21 22:20:06,N,1,112,255,2,0.77,5.5,0.5,0.5,1.36,0.0,1.95,0.3,10.11,1,,0.0
2,2019-07-21 22:31:01,2019-07-21 22:36:11,N,1,256,80,2,0.71,5.5,0.5,0.5,0.0,0.0,0.0,0.3,6.8,2,,0.0
2,2019-07-21 22:41:20,2019-07-21 22:48:42,N,1,256,37,2,1.65,7.5,0.5,0.5,0.0,0.0,0.0,0.3,8.8,2,,0.0
2,2019-07-21 22:59:34,2019-07-21 23:11:30,N,1,255,113,2,3.59,13.0,0.5,0.5,4.26,0.0,0.0,0.3,21.31,1,,2.75
2,2019-07-21 23:43:51,2019-07-21 23:49:19,N,1,256,112,2,1.04,6.0,0.5,0.5,2.19,0.0,0.0,0.3,9.49,1,,0.0
1,2019-07-22 12:08:37,2019-07-22 12:30:46,N,5,60,208,1,6.1,17.0,0.0,0.0,0.0,0.0,,0.0,17.0,5,2.0,0.0
2,2019-07-22 15:12:41,2019-07-22 15:46:48,N,1,75,186,3,5.96,27.0,0.0,0.5,0.0,0.0,0.0,0.3,30.55,2,,2.75
2,2019-07-22 16:21:10,2019-07-22 16:25:18,N,1,75,75,2,0.74,5.0,1.0,0.5,1.0,0.0,0.0,0.3,7.8,1,,0.0
2,2019-07-22 16:48:57,2019-07-22 16:56:20,N,1,43,237,2,1.52,7.5,1.0,0.5,0.0,0.0,0.0,0.3,12.05,2,,2.75
2,2019-07-22 17:05:11,2019-07-22 17:07:44,N,1,75,75,3,0.61,4.0,1.0,0.5,0.0,0.0,0.0,0.3,5.8,2,,0.0
2,2019-07-22 17:22:21,2019-07-22 17:25:38,N,1,43,238,2,0.72,4.5,1.0,0.5,1.26,0.0,0.0,0.3,7.56,1,,0.0
2,2019-07-22 17:58:57,2019-07-22 18:08:16,N,1,75,41,2,1.59,8.0,1.0,0.5,1.1,0.0,0.0,0.3,10.9,1,,0.0
2,2019-07-22 18:13:51,2019-07-22 18:18:54,N,1,75,238,2,0.83,5.5,1.0,0.5,2.01,0.0,0.0,0.3,12.06,1,,2.75
2,2019-07-22 18:28:38,2019-07-22 18:39:27,N,1,75,166,2,1.73,9.0,1.0,0.5,1.0,0.0,0.0,0.3,11.8,1,,0.0
2,2019-07-22 18:41:29,2019-07-22 18:52:58,N,1,166,75,2,2.26,10.0,1.0,0.5,0.0,0.0,0.0,0.3,11.8,2,,0.0
2,2019-07-22 19:12:07,2019-07-22 19:15:08,N,1,43,43,2,0.7,4.5,1.0,0.5,0.0,0.0,0.0,0.3,6.3,1,,0.0
2,2019-07-22 19:26:09,2019-07-22 19:42:56,N,1,43,137,3,4.69,15.5,1.0,0.5,2.5,0.0,0.0,0.3,22.55,1,,2.75
2,2019-07-22 20:24:48,2019-07-22 20:41:08,N,1,112,113,2,4.3,16.0,0.5,0.5,4.01,0.0,1.95,0.3,26.01,1,,2.75
2,2019-07-22 21:04:27,2019-07-22 21:09:29,N,1,255,112,2,1.38,6.0,0.5,0.5,0.0,0.0,0.0,0.3,7.3,2,,0.0
2,2019-07-22 21:51:27,2019-07-22 22:02:35,N,1,112,80,2,1.7,9.0,0.5,0.5,2.06,0.0,0.0,0.3,12.36,1,,0.0
2,2019-07-22 22:15:21,2019-07-22 22:22:07,N,1,255,80,2,1.2,6.5,0.5,0.5,0.0,0.0,0.0,0.3,7.8,2,,0.0
2,2019-07-22 23:00:17,2019-07-22 23:04:03,N,1,112,226,2,1.2,6.0,0.5,0.5,0.0,0.0,0.0,0.3,7.3,2,,0.0
1,2019-07-23 11:43:43,2019-07-23 11:59:56,N,5,248,185,2,2.7,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,5,2.0,0.0
2,2019-07-23 15:43:54,2019-07-23 15:46:18,N,1,43,43,2,0.67,4.5,0.0,0.5,0.0,0.0,0.0,0.3,5.3,2,,0.0
2,2019-07-23 16:14:43,2019-07-23 16:18:06,N,1,75,74,2,1.01,5.0,1.0,0.5,1.0,0.0,0.0,0.3,7.8,1,,0.0
2,2019-07-23 16:52:16,2019-07-23 17:04:54,N,1,75,141,2,1.91,10.5,1.0,0.5,3.76,0.0,0.0,0.3,18.81,1,,2.75
2,2019-07-23 17:25:21,2019-07-23 17:32:25,N,1,43,238,2,1.14,7.0,1.0,0.5,0.0,0.0,0.0,0.3,8.8,2,,0.0
2,2019-07-23 17:45:09,2019-07-23 17:49:09,N,1,75,236,2,0.58,4.5,1.0,0.5,3.0,0.0,0.0,0.3,12.05,1,,2.75
2,2019-07-23 18:05:18,2019-07-23 18:09:59,N,1,43,238,3,1.17,6.0,1.0,0.5,2.34,0.0,0.0,0.3,10.14,1,,0.0
2,2019-07-23 18:36:51,2019-07-23 18:40:46,N,1,75,236,3,0.68,4.5,1.0,0.5,1.36,0.0,0.0,0.3,10.41,1,,2.75
2,2019-07-23 19:06:07,2019-07-23 19:12:20,N,1,43,238,2,1.26,6.5,1.0,0.5,2.21,0.0,0.0,0.3,13.26,1,,2.75
2,2019-07-23 19:37:02,2019-07-23 19:41:46,N,1,43,236,2,1.1,5.5,1.0,0.5,3.0,0.0,0.0,0.3,13.05,1,,2.75
1,2019-07-24 13:02:40,2019-07-24 13:24:14,N,5,168,60,2,2.9,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,5,2.0,0.0
1,2019-07-24 16:40:04,2019-07-24 17:28:54,N,5,242,127,1,5.9,20.0,0.0,0.0,0.0,0.0,,0.0,20.0,5,2.0,0.0
2,2019-07-24 17:14:57,2019-07-24 17:21:44,N,1,75,43,2,0.86,6.0,1.0,0.5,1.95,0.0,0.0,0.3,9.75,1,,0.0
2,2019-07-24 17:38:47,2019-07-24 17:45:27,N,1,75,238,2,1.3,6.5,1.0,0.5,1.66,0.0,0.0,0.3,12.71,1,,2.75
2,2019-07-24 18:08:42,2019-07-24 18:22:34,N,1,43,237,2,2.05,11.0,1.0,0.5,3.11,0.0,0.0,0.3,18.66,1,,2.75
2,2019-07-24 18:42:45,2019-07-24 18:58:56,N,1,75,143,2,2.9,13.0,1.0,0.5,0.0,0.0,0.0,0.3,17.55,2,,2.75
2,2019-07-24 19:27:47,2019-07-24 19:41:38,N,1,43,166,2,2.43,12.0,1.0,0.5,2.0,0.0,0.0,0.3,15.8,1,,0.0
2,2019-07-24 20:06:31,2019-07-24 20:12:12,N,1,43,236,3,1.0,6.0,0.5,0.5,1.0,0.0,0.0,0.3,11.05,1,,2.75
2,2019-07-24 21:10:06,2019-07-24 21:21:13,N,1,226,157,3,3.06,11.5,0.5,0.5,0.0,0.0,0.0,0.3,12.8,1,,0.0
2,2019-07-24 23:46:28,2019-07-24 23:59:05,N,1,255,36,2,2.45,10.5,0.5,0.5,2.36,0.0,0.0,0.3,14.16,1,,0.0
2,2019-07-25 00:21:02,2019-07-25 00:32:06,N,1,112,79,2,4.28,14.0,0.5,0.5,0.0,0.0,0.0,0.3,18.05,2,,2.75
2,2019-07-25 16:10:48,2019-07-25 16:22:26,N,1,43,262,2,1.65,9.5,1.0,0.5,2.0,0.0,0.0,0.3,16.05,1,,2.75
2,2019-07-25 16:49:31,2019-07-25 17:12:45,N,1,43,161,2,2.77,16.0,1.0,0.5,0.0,0.0,0.0,0.3,20.55,2,,2.75
1,2019-07-25 17:37:49,2019-07-25 17:38:03,N,1,42,42,1,1.0,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,5,1.0,0.0
2,2019-07-25 17:34:08,2019-07-25 17:48:57,N,1,75,262,2,4.4,15.5,1.0,0.5,4.01,0.0,0.0,0.3,24.06,1,,2.75
2,2019-07-25 18:53:10,2019-07-25 19:02:35,N,1,43,262,2,1.19,7.5,1.0,0.5,1.0,0.0,0.0,0.3,13.05,1,,2.75
2,2019-07-25 20:18:10,2019-07-25 20:44:51,N,1,112,62,2,4.72,19.5,0.5,0.5,4.16,0.0,0.0,0.3,24.96,1,,0.0
2,2019-07-25 21:33:58,2019-07-25 21:42:14,N,1,112,255,1,1.56,8.0,0.5,0.5,0.0,0.0,0.0,0.3,9.3,2,,0.0
2,2019-07-25 21:44:21,2019-07-25 22:04:41,N,1,255,231,2,5.0,18.5,0.5,0.5,4.51,0.0,0.0,0.3,27.06,1,,2.75
2,2019-07-25 23:02:50,2019-07-25 23:13:41,N,1,255,112,2,1.6,9.0,0.5,0.5,2.06,0.0,0.0,0.3,12.36,1,,0.0
2,2019-07-26 00:05:44,2019-07-26 00:21:01,N,1,256,61,2,3.32,13.5,0.5,0.5,2.96,0.0,0.0,0.3,17.76,1,,0.0
2,2019-07-26 00:38:16,2019-07-26 00:59:17,N,1,256,146,2,4.68,18.0,0.5,0.5,0.0,0.0,0.0,0.3,19.3,1,,0.0
2,2019-07-26 16:49:34,2019-07-26 16:58:37,N,1,43,151,2,1.45,8.0,1.0,0.5,0.0,0.0,0.0,0.3,9.8,2,,0.0
2,2019-07-26 17:02:51,2019-07-26 17:06:28,N,1,24,151,2,0.7,5.0,1.0,0.5,0.0,0.0,0.0,0.3,6.8,2,,0.0
2,2019-07-26 17:31:06,2019-07-26 17:33:43,N,1,43,236,2,0.69,4.0,1.0,0.5,1.28,0.0,0.0,0.3,9.83,1,,2.75
2,2019-07-26 18:21:36,2019-07-26 18:32:49,N,1,75,151,2,1.46,8.5,1.0,0.5,1.5,0.0,0.0,0.3,11.8,1,,0.0
2,2019-07-26 18:46:17,2019-07-26 19:15:54,N,1,75,69,2,3.53,18.5,1.0,0.5,0.0,0.0,0.0,0.3,20.3,2,,0.0
2,2019-07-26 21:40:54,2019-07-26 21:56:10,N,1,255,157,2,4.0,14.5,0.5,0.5,0.0,0.0,0.0,0.3,15.8,2,,0.0
2,2019-07-26 22:41:03,2019-07-26 22:55:23,N,1,255,170,2,3.71,14.0,0.5,0.5,4.76,5.76,0.0,0.3,28.57,1,,2.75
2,2019-07-26 23:39:06,2019-07-26 23:41:53,N,1,112,112,2,0.6,4.0,0.5,0.5,0.95,0.0,0.0,0.3,6.25,1,,0.0
2,2019-07-27 01:12:04,2019-07-27 01:32:48,N,1,255,233,2,5.04,18.5,0.5,0.5,3.45,0.0,0.0,0.3,26.0,1,,2.75
2,2019-07-27 02:35:13,2019-07-27 02:56:08,N,1,112,151,3,7.29,22.5,0.5,0.5,0.0,0.0,0.0,0.3,26.55,2,,2.75
2,2019-07-27 03:05:09,2019-07-27 03:15:05,N,1,166,244,2,2.51,9.5,0.5,0.5,0.0,0.0,0.0,0.3,10.8,2,,0.0
2,2019-07-27 03:33:42,2019-07-27 03:41:23,N,1,43,143,2,3.31,11.0,0.5,0.5,0.0,0.0,0.0,0.3,15.05,2,,2.75
2,2019-07-27 18:19:19,2019-07-27 18:41:12,N,1,112,144,2,3.98,18.0,0.0,0.5,0.0,0.0,0.0,0.3,21.55,2,,2.75
2,2019-07-27 19:06:41,2019-07-27 19:29:23,N,1,255,79,2,3.06,16.0,0.0,0.5,3.91,0.0,0.0,0.3,23.46,1,,2.75
2,2019-07-27 20:45:56,2019-07-27 21:21:14,N,1,255,246,2,5.33,25.0,0.5,0.5,5.81,0.0,0.0,0.3,34.86,1,,2.75
2,2019-07-27 21:55:09,2019-07-27 22:13:16,N,1,256,113,2,3.08,14.5,0.5,0.5,3.71,0.0,0.0,0.3,22.26,1,,2.75
2,2019-07-27 22:34:22,2019-07-27 22:44:14,N,1,256,112,2,1.34,8.0,0.5,0.5,0.0,0.0,0.0,0.3,9.3,2,,0.0
2,2019-07-27 23:15:15,2019-07-27 23:29:42,N,1,255,36,2,2.47,11.0,0.5,0.5,0.0,0.0,0.0,0.3,12.3,2,,0.0
2,2019-07-27 23:46:38,2019-07-28 00:14:12,N,1,255,113,2,4.34,20.0,0.5,0.5,4.81,0.0,0.0,0.3,28.86,1,,2.75
2,2019-07-28 01:30:11,2019-07-28 01:41:23,N,1,255,17,2,2.73,10.5,0.5,0.5,2.36,0.0,0.0,0.3,14.16,1,,0.0
2,2019-07-28 01:59:15,2019-07-28 02:12:34,N,1,112,263,2,4.98,16.0,0.5,0.5,4.01,0.0,0.0,0.3,24.06,1,,2.75
2,2019-07-28 02:48:53,2019-07-28 03:13:36,N,1,256,48,2,6.61,23.0,0.5,0.5,5.41,0.0,0.0,0.3,32.46,1,,2.75
2,2019-07-28 03:43:59,2019-07-28 04:04:07,N,1,256,198,2,3.74,15.5,0.5,0.5,3.36,0.0,0.0,0.3,20.16,1,,0.0
2,2019-07-28 17:04:09,2019-07-28 17:11:59,N,1,74,263,2,2.03,8.5,0.0,0.5,2.0,0.0,0.0,0.3,14.05,1,,2.75
2,2019-07-28 17:42:10,2019-07-28 17:46:18,N,1,255,256,2,0.95,5.0,0.0,0.5,0.0,0.0,0.0,0.3,5.8,2,,0.0
2,2019-07-28 18:00:27,2019-07-28 18:38:03,N,1,112,165,1,12.88,39.0,0.0,0.5,7.96,0.0,0.0,0.3,47.76,1,,0.0
2,2019-07-28 19:58:46,2019-07-28 20:13:23,N,1,255,36,2,2.51,11.5,0.0,0.5,2.46,0.0,0.0,0.3,14.76,1,,0.0
2,2019-07-28 20:33:25,2019-07-28 20:56:58,N,1,112,116,2,11.91,33.5,0.5,0.5,8.11,5.76,0.0,0.3,48.67,1,,0.0
2,2019-07-28 21:20:18,2019-07-28 21:37:09,N,1,43,186,2,4.2,15.5,0.5,0.5,3.91,0.0,0.0,0.3,23.46,1,,2.75
2,2019-07-28 23:00:53,2019-07-28 23:04:03,N,1,255,256,2,0.83,4.5,0.5,0.5,1.16,0.0,0.0,0.3,6.96,1,,0.0
2,2019-07-28 23:47:28,2019-07-28 23:51:02,N,1,112,255,2,0.88,5.0,0.5,0.5,0.0,0.0,0.0,0.3,6.3,2,,0.0
2,2019-07-29 00:00:32,2019-07-29 00:13:57,N,1,256,37,2,2.66,11.0,0.5,0.5,2.46,0.0,0.0,0.3,14.76,1,,0.0
2,2019-07-29 15:59:39,2019-07-29 16:24:35,N,1,75,164,2,3.75,18.0,1.0,0.5,4.51,0.0,0.0,0.3,27.06,1,,2.75
2,2019-07-29 17:02:01,2019-07-29 17:08:30,N,1,43,236,2,1.39,7.0,1.0,0.5,2.31,0.0,0.0,0.3,13.86,1,,2.75
2,2019-07-29 17:25:51,2019-07-29 17:31:30,N,1,75,263,2,0.69,5.5,1.0,0.5,0.0,0.0,0.0,0.3,10.05,2,,2.75
2,2019-07-29 17:41:34,2019-07-29 17:46:13,N,1,43,263,2,1.27,6.0,1.0,0.5,1.06,0.0,0.0,0.3,11.61,1,,2.75
2,2019-07-29 18:12:28,2019-07-29 18:22:39,N,1,75,143,2,2.39,10.0,1.0,0.5,2.18,0.0,0.0,0.3,16.73,1,,2.75
2,2019-07-29 18:51:17,2019-07-29 18:58:04,N,1,75,236,2,1.23,7.0,1.0,0.5,2.31,0.0,0.0,0.3,13.86,1,,2.75
2,2019-07-29 19:25:45,2019-07-29 19:35:28,N,1,43,142,2,2.64,10.0,1.0,0.5,2.0,0.0,0.0,0.3,16.55,1,,2.75
2,2019-07-29 19:51:44,2019-07-29 19:56:20,N,1,145,226,2,1.0,5.5,1.0,0.5,0.0,0.0,0.0,0.3,7.3,2,,0.0
2,2019-07-29 21:08:51,2019-07-29 21:14:42,N,1,255,112,2,1.25,6.5,0.5,0.5,0.0,0.0,0.0,0.3,7.8,2,,0.0
2,2019-07-29 22:05:33,2019-07-29 22:11:01,N,1,112,226,2,1.18,6.5,0.5,0.5,0.0,0.0,0.0,0.3,7.8,2,,0.0
1,2019-07-30 19:35:20,2019-07-30 19:55:19,N,5,146,196,1,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
1,2019-01-03 14:37:28,2019-01-03 14:39:22,N,1,41,42,1,0.3,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,5,1.0,
1,2019-01-03 18:57:50,2019-01-03 18:58:18,N,1,260,260,1,0.1,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,5,1.0,
1,2019-01-07 12:08:10,2019-01-07 12:26:57,N,5,159,248,1,4.7,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,
1,2019-01-09 09:53:08,2019-01-09 09:53:22,N,5,196,196,1,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,
1,2019-01-09 11:06:44,2019-01-09 11:25:22,N,5,242,126,2,4.9,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,5,2.0,
1,2019-01-10 14:46:02,2019-01-10 15:01:40,N,5,213,78,1,3.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,
1,2019-01-10 17:48:09,2019-01-10 18:15:11,N,5,136,242,3,3.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,
1,2019-01-11 12:48:31,2019-01-11 12:55:52,N,1,41,42,2,1.3,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,5,1.0,
1,2019-01-12 15:05:22,2019-01-12 15:05:55,N,1,97,97,1,0.3,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,
1,2019-01-13 11:36:41,2019-01-13 11:37:06,N,1,256,256,1,11.2,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,
1,2019-01-14 17:20:00,2019-01-14 17:45:28,N,5,3,242,1,3.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,
1,2019-01-15 12:27:51,2019-01-15 12:28:01,N,1,218,218,1,15.9,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,
1,2019-01-15 17:04:26,2019-01-15 17:18:50,N,5,242,78,1,2.5,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,5,2.0,
1,2019-01-16 02:59:26,2019-01-16 03:08:44,N,1,149,29,1,2.3,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,5,1.0,
1,2019-01-18 14:44:27,2019-01-18 15:09:37,N,5,247,126,3,2.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,
1,2019-01-19 19:32:45,2019-01-19 19:37:02,N,1,116,152,1,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,5,1.0,
1,2019-01-19 20:20:37,2019-01-19 20:23:42,N,1,42,74,1,0.8,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,5,1.0,
1,2019-01-20 16:25:49,2019-01-20 16:27:49,N,1,74,42,1,0.5,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,5,1.0,
1,2019-01-21 18:38:24,2019-01-21 18:41:11,N,1,75,74,3,0.6,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,5,1.0,
1,2019-01-23 11:01:28,2019-01-23 11:25:59,N,5,208,174,1,7.0,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,
1,2019-01-25 10:20:31,2019-01-25 10:28:25,N,5,168,168,2,1.1,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,5,2.0,
1,2019-01-25 11:46:11,2019-01-25 12:01:36,N,5,185,20,2,3.0,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,5,2.0,
1,2019-01-26 15:18:15,2019-01-26 15:41:48,N,5,18,69,3,4.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,
1,2019-01-30 14:03:26,2019-01-30 14:11:03,N,1,74,41,1,0.6,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,5,1.0,0.0
1,2019-01-31 16:04:41,2019-01-31 16:18:24,N,5,3,185,1,0.4,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,5,2.0,0.0
1,2019-12-06 10:37:18,2019-12-06 10:37:44,N,1,226,226,1,0.1,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,0.0
1,2019-12-08 17:35:19,2019-12-08 18:19:48,N,1,255,161,1,7.1,31.0,2.75,0.5,0.0,0.0,,0.3,34.55,5,1.0,2.75
1,2019-12-10 14:49:02,2019-12-10 15:23:59,N,5,41,174,3,10.6,30.0,0.0,0.0,0.0,2.8,,0.0,32.8,5,2.0,0.0
1,2019-12-11 19:40:25,2019-12-11 19:47:01,N,1,244,244,1,0.4,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,5,1.0,0.0
1,2019-12-25 19:17:56,2019-12-25 19:24:11,N,1,112,145,1,1.7,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,5,1.0,0.0
1,2019-12-27 03:55:51,2019-12-27 03:59:02,N,1,116,116,2,0.4,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,5,1.0,0.0
1,2019-12-31 21:29:23,2019-12-31 21:55:11,Y,1,89,107,1,10.4,32.0,0.5,0.5,0.0,0.0,,,33.0,2,,
1,2019-03-01 17:27:29,2019-03-01 17:44:30,N,1,25,17,1,2.2,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,5,1.0,0.0
1,2019-03-09 16:49:27,2019-03-09 16:52:33,N,1,82,82,1,0.3,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,5,1.0,0.0
1,2019-03-11 13:08:01,2019-03-11 13:09:14,N,1,81,81,1,0.1,3.0,0.0,0.5,0.0,0.0,,0.3,3.8,5,1.0,0.0
1,2019-03-13 10:11:31,2019-03-13 10:40:29,N,1,39,17,1,6.3,23.0,0.0,0.5,0.0,0.0,,0.3,23.8,5,1.0,0.0
1,2019-03-20 14:02:41,2019-03-20 14:14:22,N,1,260,82,1,2.0,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,5,1.0,0.0
1,2019-03-20 14:01:09,2019-03-20 14:33:18,N,5,244,126,1,4.2,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,0.0
1,2019-03-20 15:54:34,2019-03-20 16:27:59,N,5,244,248,3,5.4,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,0.0
1,2019-03-20 17:15:12,2019-03-20 17:20:44,N,1,166,152,1,1.1,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,5,1.0,0.0
1,2019-03-21 09:03:31,2019-03-21 09:59:34,N,1,123,75,1,17.4,52.5,2.75,0.5,0.0,5.76,,0.3,61.81,5,1.0,2.75
1,2019-03-21 23:38:09,2019-03-21 23:49:33,N,1,255,17,1,2.0,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,5,1.0,0.0
1,2019-03-31 09:58:33,2019-03-31 10:23:24,N,1,28,265,1,18.9,50.5,0.0,0.5,0.0,0.0,,0.3,51.3,5,1.0,0.0
1,2020-07-25 18:39:58,2020-07-25 18:52:51,N,1,116,42,1,1.8,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,5,1.0,0.0
1,2020-07-28 11:53:43,2020-07-28 12:02:51,Y,1,210,154,1,1.6,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,5,1.0,0.0
1,2020-12-27 20:58:13,2020-12-27 21:17:51,N,1,14,195,1,6.8,22.5,0.5,0.5,0.0,0.0,,0.3,23.8,5,1.0,0.0
1,2020-02-03 11:18:03,2020-02-03 11:45:57,N,5,159,47,1,3.5,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,5,2.0,0.0
1,2020-02-03 13:25:14,2020-02-03 13:34:36,N,1,42,166,1,1.4,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,5,1.0,0.0
1,2020-02-07 07:32:15,2020-02-07 07:49:47,N,1,58,32,2,3.6,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,5,1.0,0.0
